postcode,ap_monitor,buffer_km,area_overlap,percent_overlap
2176,Parramatta North ,10,4714.75101095438,0.0237572352649035
2176,Prospect ,10,14668571.1955359,73.913701080429
2177,Liverpool,10,5195408.43616732,100
2177,Bringelly,10,458056.19917148,8.81655802040061
2178,Liverpool,10,9190634.35407568,16.918219509185
2178,Bringelly,10,50116315.303397,92.2546573641458
2178,St Marys,10,31387641.8195256,57.7787118625737
2178,Prospect ,10,861385.57653771,1.58564792205538
2179,Campbelltown West,10,5796737.79295012,15.8925555996598
2179,Camden,10,188312.503452208,0.516284682544221
2179,Liverpool,10,16835800.1786768,46.1576665982356
2179,Bringelly,10,36463147.7408219,99.9687450956277
2190,Lidcombe,10,9739343.39398998,100
2190,Earlwood,10,9739343.39398998,100
2190,Rozelle,10,1892454.96823305,19.4310323774071
2191,Lidcombe,10,1782727.77429797,100
2191,Earlwood,10,1782727.77429797,100
2191,Alexandria,10,461768.485240544,25.9023554744575
2191,Rozelle,10,1782727.77429797,100
2192,Lidcombe,10,2730716.43568174,100
2192,Earlwood,10,2730716.43568174,100
2192,Alexandria,10,1067153.22719664,39.0796061155364
2192,Rozelle,10,2714914.4885136,99.4213259582117
2193,Lidcombe,10,4195623.40515442,100
2193,Earlwood,10,4195623.40515442,100
2193,Alexandria,10,4195623.40515442,100
2193,Cook and Phillip,10,3194471.64919849,76.1381883148522
2193,Rozelle,10,4195623.40515442,100
2193,Bradfield Highway,10,30478.8588616317,0.726444104210777
2194,Lidcombe,10,3373766.09122029,100
2194,Earlwood,10,3373766.09122029,100
2194,Alexandria,10,3373766.09122029,100
2194,Cook and Phillip,10,14455.0925234396,0.428455682243553
2194,Rozelle,10,3373766.09122029,100
2195,Lidcombe,10,3548946.68797576,100
2195,Earlwood,10,3548946.68797576,100
2195,Rozelle,10,782158.979465666,22.0391865033
2196,Lidcombe,10,7066199.49134164,100
2196,Earlwood,10,7066199.49134164,100
2196,Rozelle,10,44600.685970027,0.631183509957186
2197,Liverpool,10,2899868.87858344,99.0352424079983
2197,Lidcombe,10,2928118.12045329,100
2197,Parramatta North ,10,5212.22604804765,0.178006003638978
2198,Liverpool,10,3322996.70054407,100
2198,Lidcombe,10,3322996.70054407,100
2199,Liverpool,10,949765.918324092,20.5695723178165
2199,Lidcombe,10,4617334.3016055,100
2199,Earlwood,10,998775.608843894,21.6310005644731
2200,Liverpool,10,6509708.94047933,46.1426525937527
2200,Lidcombe,10,14107790.8931501,100
2200,Earlwood,10,4202632.94012858,29.7894473483381
2203,Lidcombe,10,2092829.46929515,100
2203,Randwick,10,929188.945352774,44.3986936817034
2203,Earlwood,10,2092829.46929515,100
2203,Alexandria,10,2092829.46929515,100
2203,Cook and Phillip,10,2092829.46929515,100
2203,Rozelle,10,2092829.46929515,100
2203,Bradfield Highway,10,1812216.47920155,86.5916934843184
2204,Lidcombe,10,1240977.3457353,21.4325592567395
2204,Randwick,10,5788974.71597584,99.9797007272553
2204,Earlwood,10,5790150.07433175,100
2204,Alexandria,10,5790150.07433175,100
2204,Cook and Phillip,10,5790150.07433175,100
2204,Rozelle,10,5790150.07433175,100
2204,Bradfield Highway,10,4492818.70198367,77.5941667194558
2204,Cammeray,10,1003958.19490474,17.3390703525178
2205,Lidcombe,10,41506.8014521787,0.982781241769956
2205,Randwick,10,3997271.03848735,94.6457654517602
2205,Earlwood,10,4223401.88111714,100
2205,Alexandria,10,4223401.88111714,100
2205,Cook and Phillip,10,3541057.58139687,83.8437279016464
2205,Rozelle,10,4223401.88111714,100
2206,Lidcombe,10,5272135.11110057,88.1756345445486
2206,Randwick,10,1296582.30589823,21.6851361265558
2206,Earlwood,10,5979129.19859619,100
2206,Alexandria,10,5979129.19859619,100
2206,Cook and Phillip,10,3216431.62266292,53.7943154568075
2206,Rozelle,10,5979129.19859619,100
2207,Lidcombe,10,3469188.40696059,48.0206061450222
2207,Randwick,10,184158.489667465,2.54912713383916
2207,Earlwood,10,7224374.46225406,100
2207,Alexandria,10,7101798.46137956,98.3032994549918
2207,Cook and Phillip,10,196395.012221856,2.71850543251851
2207,Rozelle,10,3189861.42666284,44.1541540147073
2208,Lidcombe,10,4458964.27919055,100
2208,Earlwood,10,4458964.27919055,100
2208,Alexandria,10,2530768.42975929,56.7568670951253
2208,Rozelle,10,1489058.6067894,33.3947193463436
2209,Lidcombe,10,4250451.5426891,100
2209,Earlwood,10,4250451.5426891,100
2210,Lidcombe,10,7711873.67482627,69.5036788528908
2210,Earlwood,10,7866927.87704843,70.9011132417889
2211,Lidcombe,10,6560221.9268222,88.5814313681546
2211,Earlwood,10,1533995.6487681,20.7132520509443
2212,Liverpool,10,2339919.18694492,37.463714003313
2212,Lidcombe,10,5788674.14319469,92.6806505835635
2213,Liverpool,10,7346739.4823286,73.1983213070657
2213,Lidcombe,10,4656570.56795965,46.3951593005854
2214,Liverpool,10,5371060.79974613,100
2214,Lidcombe,10,4992997.42940016,92.9611042503217
2216,Randwick,10,4661700.47470854,83.5577422759608
2216,Earlwood,10,5579016.79453311,100
2216,Alexandria,10,5579016.79453311,100
2216,Cook and Phillip,10,653427.384127842,11.7122318894637
2216,Rozelle,10,2953221.15347257,52.9344374149659
2217,Randwick,10,823913.659322097,13.1583462345305
2217,Earlwood,10,6261528.95384345,100
2217,Alexandria,10,4576542.23659893,73.089851861018
2218,Earlwood,10,2648970.93669874,100
2218,Alexandria,10,900140.061610713,33.9807450938857
2219,Earlwood,10,3779726.79094055,99.97568441994
2220,Lidcombe,10,1723920.71295656,33.3132260293682
2220,Earlwood,10,5174883.72767258,100
2221,Earlwood,10,5387804.8044458,100
2222,Lidcombe,10,1427203.29813357,56.7156630969456
2222,Earlwood,10,2516418.25238649,100
2223,Lidcombe,10,1192348.15514402,16.4409272254262
2223,Earlwood,10,6599522.7806591,90.9988188359748
2224,Earlwood,10,71472.7520569289,1.52037343029009
2225,Earlwood,10,1767.90259646624,0.084089235243109
2231,Randwick,10,4207798.87187454,21.9162474129932
2231,Earlwood,10,125223.88701,0.652226442682904
2234,Liverpool,10,172512.559829442,0.434267040061408
2278,Wallsend,10,3751643.38605458,8.51484312933355
2282,Newcastle,10,443635.689557161,4.21611312496813
2282,Wallsend,10,5967406.72323078,56.711536966177
2284,Wallsend,10,17483204.3004645,72.0277087387335
2284,Mayfield,10,80863.4117020926,0.33314295054848
2285,Newcastle,10,7476636.53612148,23.0323347002886
2285,Carrington,10,3598814.56762675,11.0864158295506
2285,Wallsend,10,32461479.1918068,100
2285,Mayfield,10,13954247.293334,42.9870962160469
2286,Wallsend,10,14190710.3003016,56.2341878021497
2287,Newcastle,10,12944336.603973,33.9991827868242
2287,Carrington,10,14390808.0006334,37.7984385475154
2287,Stockton,10,4440054.89185279,11.6621069484011
2287,Wallsend,10,38072493.3453087,100
2287,Mayfield,10,33274202.1533687,87.3969609806728
2287,Beresfield,10,13999821.7745588,36.77148656271
2289,Newcastle,10,11432949.5055621,100
2289,Carrington,10,11432949.5055621,100
2289,Stockton,10,8445515.81826926,73.8699651753077
2289,Wallsend,10,11432949.5055621,100
2289,Mayfield,10,11432949.5055621,100
2290,Newcastle,10,29995205.2732319,82.3991091792912
2290,Carrington,10,15388611.7027545,42.2736862195963
2290,Stockton,10,4524671.59255513,12.4296168390654
2290,Wallsend,10,16632271.733055,45.6901148682813
2290,Mayfield,10,9690195.24516796,26.6197030059268
2291,Newcastle,10,7192605.596545,100
2291,Carrington,10,7192605.596545,100
2291,Stockton,10,7192605.596545,100
2291,Wallsend,10,6738135.60815473,93.6814276510786
2291,Mayfield,10,7192605.596545,100
2292,Newcastle,10,2893786.72166026,100
2292,Carrington,10,2893786.72166026,100
2292,Stockton,10,2893786.72166026,100
2292,Wallsend,10,2893786.72166026,100
2292,Mayfield,10,2893786.72166026,100
2293,Newcastle,10,1322719.13732945,100
2293,Carrington,10,1322719.13732945,100
2293,Stockton,10,1322719.13732945,100
2293,Wallsend,10,1322719.13732945,100
2293,Mayfield,10,1322719.13732945,100
2294,Newcastle,10,2039320.33029541,100
2294,Carrington,10,2039320.33029541,100
2294,Stockton,10,2039320.33029541,100
2294,Wallsend,10,1939836.65176956,95.1217237896393
2294,Mayfield,10,2039320.33029541,100
2295,Newcastle,10,10174409.5944981,85.1578628554008
2295,Carrington,10,11947704.2440279,100
2295,Stockton,10,11947704.2440279,100
2295,Mayfield,10,11218366.4060847,93.8955817532246
2296,Newcastle,10,706259.64231745,100
2296,Carrington,10,706259.64231745,100
2296,Stockton,10,706259.64231745,100
2296,Wallsend,10,706259.64231745,100
2296,Mayfield,10,706259.64231745,100
2297,Newcastle,10,801099.698574844,100
2297,Carrington,10,801099.698574844,100
2297,Stockton,10,801099.698574844,100
2297,Wallsend,10,801099.698574844,100
2297,Mayfield,10,801099.698574844,100
2298,Newcastle,10,4004171.27553763,100
2298,Carrington,10,4004171.27553763,100
2298,Stockton,10,4004171.27553763,100
2298,Wallsend,10,4004171.27553763,100
2298,Mayfield,10,4004171.27553763,100
2299,Newcastle,10,5284943.27727883,100
2299,Carrington,10,5284943.27727883,100
2299,Stockton,10,5284943.27727883,100
2299,Wallsend,10,5284943.27727883,100
2299,Mayfield,10,5284943.27727883,100
2300,Newcastle,10,3440266.47664228,100
2300,Carrington,10,3440266.47664228,100
2300,Stockton,10,3440266.47664228,100
2300,Wallsend,10,378972.090442733,11.0157772084159
2300,Mayfield,10,3440266.47664228,100
2302,Newcastle,10,828202.89706264,100
2302,Carrington,10,828202.89706264,100
2302,Stockton,10,828202.89706264,100
2302,Wallsend,10,828202.89706264,100
2302,Mayfield,10,828202.89706264,100
2303,Newcastle,10,3000463.15674064,100
2303,Carrington,10,3000463.15674064,100
2303,Stockton,10,3000463.15674064,100
2303,Wallsend,10,3000463.15674064,100
2303,Mayfield,10,3000463.15674064,100
2304,Newcastle,10,34940072.8434472,88.4443835676767
2304,Carrington,10,39248552.6978457,99.3505097953871
2304,Stockton,10,38090589.7304827,96.4193390075782
2304,Wallsend,10,36585521.5435623,92.6095350436331
2304,Mayfield,10,39505134.6778978,100
2304,Beresfield,10,12109408.3145539,30.6527453033309
2305,Newcastle,10,8798981.13279812,100
2305,Carrington,10,8798981.13279812,100
2305,Stockton,10,8144234.06581486,92.5588308793765
2305,Wallsend,10,8798981.13279812,100
2305,Mayfield,10,8798981.13279812,100
2306,Newcastle,10,784637.227764284,44.1515396672083
2306,Wallsend,10,30169.7432959341,1.69765156526589
2307,Newcastle,10,6518733.52677406,99.3931165683142
2307,Carrington,10,6558536.19631058,100
2307,Stockton,10,5713614.68149567,87.1172241865462
2307,Wallsend,10,6558536.19631058,100
2307,Mayfield,10,6558536.19631058,100
2307,Beresfield,10,4279422.14829158,65.2496535842696
2308,Newcastle,10,1790665.1890145,100
2308,Carrington,10,1790665.1890145,100
2308,Stockton,10,1790665.1890145,100
2308,Wallsend,10,1790665.1890145,100
2308,Mayfield,10,1790665.1890145,100
2318,Newcastle,10,1111533.08759299,0.442509197868572
2318,Carrington,10,6561901.96676204,2.61233966691176
2318,Stockton,10,18822716.9864225,7.49345699947249
2318,Mayfield,10,5856322.05872547,2.33144330618033
2320,Beresfield,10,1853933.20881691,0.45903821824343
2320,Singleton South,10,19212.4287702441,0.00475704250232923
2321,Beresfield,10,32687848.2299568,9.08015898502515
2322,Newcastle,10,3420817.66436206,2.05205229664825
2322,Carrington,10,18898744.3398634,11.3368251486789
2322,Stockton,10,15698543.3379796,9.41711458238181
2322,Wallsend,10,78888292.120278,47.3228674859126
2322,Mayfield,10,67300127.4618599,40.3714534573372
2322,Beresfield,10,147476406.97423,88.4669483514659
2323,Beresfield,10,34619317.3685983,16.5286138961013
2324,Mayfield,10,1280474.63631602,0.204082532168294
2324,Beresfield,10,60917107.3866437,9.70899163110473
2328,Merriwa,10,36453856.7557518,2.16712978889899
2328,Wybong,10,8069585.30657355,0.479725336583977
2329,Merriwa,10,204436981.463476,6.68924379174782
2330,Bulga,10,312103716.731062,6.36659502803184
2330,Warkworth,10,312868868.182196,6.38220333118024
2330,Singleton South,10,241761907.460076,4.93169441916366
2330,Singleton,10,296398259.133492,6.04621983576902
2330,Singleton NW,10,309655861.887022,6.31666130522122
2331,Bulga,10,765115.722086745,0.557267493695077
2331,Singleton South,10,37848625.3746974,27.5668215846311
2331,Singleton,10,12652134.2548728,9.21510686890213
2331,Singleton NW,10,3212963.01152378,2.34014253410394
2333,Merriwa,10,29134506.6265944,1.77204606569164
2333,Wybong,10,243225123.380122,14.7936647250337
2335,Singleton South,10,33239077.3377817,12.3824404108884
2335,Singleton,10,3818401.8230567,1.42245624204149
2336,Wybong,10,48648228.7471134,5.47241837352883
2337,Merriwa,10,42843511.1474197,1.28592492081211
2337,Wybong,10,12925960.133851,0.387965734282351
2350,Armidale,10,311007201.05827,6.84831802268087
2351,Armidale,10,1861667.09722232,100
2555,Bringelly,10,26980924.5124038,100
2555,St Marys,10,13566059.0938849,50.2801862391641
2556,Camden,10,11964525.1938459,29.7525695175577
2556,Bringelly,10,40213418.1613637,100
2557,Campbelltown West,10,17923068.0586062,48.936910116872
2557,Camden,10,17320008.7075238,47.2903247687296
2557,Bringelly,10,26447157.8476401,72.2109731550803
2558,Campbelltown West,10,7604258.34761518,100
2558,Camden,10,1524750.27745183,20.0512687464126
2559,Campbelltown West,10,4349390.34158469,100
2559,Camden,10,2217213.35648047,50.9775665633322
2560,Campbelltown West,10,91537057.3922123,22.254759900498
2560,Camden,10,4341792.20281495,1.05558935106998
2563,Campbelltown West,10,11560314.264987,100
2563,Camden,10,10595587.4649292,91.654839324051
2564,Liverpool,10,9021842.13078409,99.9877679069931
2565,Campbelltown West,10,15018801.1189489,50.4601025127674
2565,Liverpool,10,24192468.4009588,81.2817498468016
2565,Bringelly,10,8172394.44863954,27.4575752343396
2566,Campbelltown West,10,28294641.6542222,100
2566,Camden,10,312651.896236226,1.1049862375252
2566,Liverpool,10,3047.79757882468,0.0107716422638273
2566,Bringelly,10,1724881.98701614,6.09614360236562
2567,Campbelltown West,10,31365000.6924315,100
2567,Camden,10,31365000.6924315,100
2568,Campbelltown West,10,13345494.8995557,39.1434930696634
2568,Camden,10,9334593.62185926,27.3791720348668
2570,Campbelltown West,10,46389119.4173162,9.88341620847001
2570,Oakdale,10,218764015.475106,46.6086841814367
2570,Camden,10,219302857.013929,46.723486860718
2570,Bringelly,10,24194062.7698652,5.15465684910517
2571,Bargo,10,70981481.3665268,28.3601054060778
2571,Camden,10,4322206.05832907,1.72690421559454
2572,Bargo,10,8497149.15225415,8.00310029450633
2572,Oakdale,10,1529020.09161976,1.44011843575818
2573,Bargo,10,14619958.45491,86.1112454131028
2574,Bargo,10,126248445.125327,36.0474657982766
2575,Bargo,10,91496851.9011209,9.39946042337629
2580,Goulburn,10,312868868.210919,5.96594781396652
2630,Cooma,10,312868868.231277,7.43823759837406
2630,Cooma,10,312868868.231277,7.43823759837406
2640,Albury,10,169905546.830939,16.4921557879019
2641,Albury,10,33538861.5895015,100
2642,Albury,10,34147328.2112762,0.837627136897275
2650,Wagga Wagga North,10,274705866.819156,6.76409070117618
2650,Wagga Wagga North,10,274705866.819156,6.76409070117618
2650,Junee,10,46405132.402671,1.14263495063393
2651,Wagga Wagga North,10,12617017.6389501,36.4443023237167
2651,Wagga Wagga North,10,12617017.6389501,36.4443023237167
2652,Wagga Wagga North,10,12326793.5793032,0.201546199946591
2652,Wagga Wagga North,10,12326793.5793032,0.201546199946591
2652,Junee,10,196669936.795181,3.21560332375141
2661,Wagga Wagga North,10,9709326.24568512,65.7710491454885
2661,Wagga Wagga North,10,9709326.24568512,65.7710491454885
2663,Junee,10,67250530.898878,13.6509642190235
2666,Junee,10,2543289.76444668,0.103277234716719
2666,Temora,10,312868868.20677,12.7048958357188
2671,West Wyalong,10,312868868.200223,9.48738975225748
2678,Wagga Wagga North,10,3509812.32806217,100
2678,Wagga Wagga North,10,3509812.32806217,100
2680,Griffith,10,261122067.871727,13.783518852283
2681,Griffith,10,51746824.8517002,10.9689253380773
2700,Narrandera,10,289572438.611164,8.23193216026763
2703,Narrandera,10,7479995.69487157,13.1486383250434
2705,Narrandera,10,15816501.1259411,1.40073911135856
2745,Camden,10,79346.5946330484,0.0470172581123165
2745,Bringelly,10,62786546.7710454,37.2045112858029
2745,St Marys,10,42950534.7774179,25.450574016831
2745,Penrith,10,21089001.4473753,12.4964030147461
2747,St Marys,10,43061722.7487649,78.1998511367542
2747,Penrith,10,54234575.0365488,98.4896893017335
2747,Rouse Hill,10,2154519.6099524,3.91259573502149
2747,Richmond,10,9004698.47225232,16.3524827877836
2748,Bringelly,10,733169.548036948,1.70213917760692
2748,St Marys,10,43073419.4760577,100
2748,Penrith,10,23294114.0803965,54.0800204946452
2749,St Marys,10,3618496.70843453,7.68355958929878
2749,Penrith,10,47083816.4444161,99.9783441833748
2749,Richmond,10,20571660.4487627,43.6821121159102
2750,St Marys,10,20123408.7758424,56.894121330356
2750,Penrith,10,35369926.2864008,100
2753,Penrith,10,32210396.1973101,19.3586357878859
2753,Richmond,10,123954299.494876,74.4972562139495
2754,Richmond,10,29645888.442859,86.3681297464016
2755,Richmond,10,3054318.43638837,100
2756,Rouse Hill,10,20330661.6252729,1.3673795713902
2756,Richmond,10,80455830.8448103,5.41121885377611
2757,Richmond,10,8323521.71291758,99.9596886376286
2758,Richmond,10,3234853.98356504,0.565390985798752
2759,St Marys,10,15597870.1184762,100
2759,Prospect ,10,1828460.10460879,11.7224985893614
2759,Penrith,10,1137405.55766906,7.29205685795375
2760,St Marys,10,19930831.2426424,100
2760,Prospect ,10,294966.034121688,1.47994848047583
2760,Penrith,10,16900720.7303342,84.796868352258
2761,St Marys,10,8286459.41568871,56.1208180414562
2761,Prospect ,10,13311495.0549532,90.1533398479431
2761,Rouse Hill,10,13487547.9902143,91.3456747463372
2762,Prospect ,10,2827150.86001176,20.3763241278276
2762,Rouse Hill,10,13874685.3567704,100
2763,Prospect ,10,10721665.407059,99.9347317672618
2763,Rouse Hill,10,10728667.8189408,100
2765,St Marys,10,1230568.80496122,0.941188590259833
2765,Prospect ,10,45967.4712132672,0.0351577735877903
2765,Penrith,10,16622956.966819,12.7139070732768
2765,Rouse Hill,10,98848440.9550689,75.6032693310597
2765,Richmond,10,34563125.5493893,26.4352706485424
2766,St Marys,10,26278522.3956281,96.4761209428184
2766,Prospect ,10,27238369.5973882,100
2766,Rouse Hill,10,48839.1174304005,0.179302646055157
2767,St Marys,10,3538102.45261145,34.999300686121
2767,Prospect ,10,10109066.1334685,100
2767,Rouse Hill,10,6261881.67278217,61.9432259133288
2768,Parramatta North ,10,4012849.2912192,44.4900210231733
2768,Prospect ,10,8967143.28826602,99.4177364910589
2768,Rouse Hill,10,9019661.48572743,100
2769,Prospect ,10,2404840.25966812,51.6822577530706
2769,Rouse Hill,10,4653125.39393704,100
2770,St Marys,10,24728298.6446274,100
2770,Prospect ,10,9453400.23916569,38.229076634108
2770,Penrith,10,8025872.41246557,32.4562256700557
2770,Rouse Hill,10,2752987.28796687,11.1329425753478
2773,Penrith,10,8196333.62357112,97.64653001076
2774,Penrith,10,19786044.887698,92.8909076917971
2777,Penrith,10,25894455.1334763,47.3110775250415
2777,Richmond,10,60657.1228320897,0.110825032848247
2787,Bargo,10,1025087.11912299,0.0221268073035736
2787,Oakdale,10,92575806.4488416,1.99827604118073
2787,Penrith,10,3023219.25600834,0.0652570778290346
2794,Cowra,10,312868868.198951,22.2166112004747
2795,Bathurst,10,312868868.193016,5.89481755004701
2800,Orange,10,312868868.191327,15.6909016671186
2830,Dubbo,10,312868868.177526,10.3818071080304
2870,Parkes,10,312868868.1895,13.6000927195233
